,_id,count
1483,20002288.,1
1484,14009942.,1
1485,21029412.,1
1486,20013695.,1
1487,18009016.,1
1488,21040192.,1
1489,21010717.,1
1490,01006731.,1
1491,21010191.,1
1492,22100986.018,1
1493,21064197.,1
1494,21065525-6,1
1495,21049146.,2
1496,20016305.,1
1497,19007755.,1
1498,22070678.,2
1499,20015409.,1
1500,21016070.,1
1501,18009640.,1
1502,22007089-90,1
1503,17012841.,1
1504,16027476.,1
1505,15012145-83,2
1506,21007044.,1
1507,22031310.,1
1508,20003753.,1
1509,22067109.,1
1510,13023483.,1
1511,09021727.,1
1512,21014787.,1
1513,21047363.,1
1514,21012978.,1
1515,21068270.,1
1516,20016263.,1
1517,20006143.,1
1518,20016364.,1
1519,22089073.,1
1520,21022892-3,1
1521,16017025.,1
1522,16006169.,1
1523,20010637.,2
1524,20016237.,2
1525,22028648.,1
1526,20008280.,1
1527,22077236.,1
1528,17000023-5,1
1529,10005452.,1
1530,20007254.,1
1531,21063643.001,1
1532,19004279.,1
1533,20015858.,1
1534,22020440.002L,1
1535,22009041-4,1
1536,20000838.,1
1537,22007454-8,1
1538,22068520.,1
1539,22041679.,1
1540,21018475.,1
1541,22028176.,1
1542,13019500.,1
1543,21011609.,1
1544,15010830.,1
1545,22047397.,1
1546,19000606.,1
1547,21004583-7,1
1548,20004473.,1
1549,22111263-4,1
1550,20016419.,1
1551,22109218.016,1
1552,21015173.,1
1553,22107870.002L,1
1554,13003505.,1
1555,13002184.,1
1556,21022160.,1
1557,12011542.,1
1558,21057878.,1
1559,16045979.,1
1560,22022135.,1
1561,14010757.,1
1562,16035716.,2
1563,21031628.,1
1564,16003063.,1
1565,08007706.002,1
1566,09022994.,1
1567,22002285.007,1
1568,20018844-58,1
1569,16026863.,1
1570,21056359.,1
1571,21025634-5,1
1572,20016214.,1
1573,22043322.001,1
1574,14008624.,1
1575,17007141.,1
1576,22062541.,1
1577,17012807.,1
1578,01002636.,1
1579,20009470.,1
1580,21019439.,1
1581,21029771.,1
1582,22121039.,1
1583,22055735.,1
1584,15002023.,1
1585,21013235.,1
1586,17000628.,1
1587,09007259-60,1
1588,21024841.,1
1589,19000444.,2
1590,22104855.,1
1591,16034715.,2
1592,20016256.,1
1593,20015911.,1
1594,20016265.,1
1595,20013696.,1
1596,18003664.,1
1597,22041672.,1
1598,19004282.,1
1599,21072715.,1
1600,13022405.,1
1601,09014410.,1
1602,20015417.,1
1603,13010871.,1
1604,21063231.,1
1605,22085579.,1
1606,20015837.,1
1607,14002090.,1
1608,22097854.,2
1609,22114841.,2
1610,04002096.,2
1611,09021078.,1
1612,19005417.,1
1613,17000553.,1
1614,17008928.,1
1615,20008343.,2
1616,21030349.,1
1617,22107003.,2
1618,21023758.,1
1619,20016202.,1
1620,21052336.,1
1621,22072492.,1
1622,06004304.,1
1623,21066464.,1
1624,21023779.,1
1625,21066278.,1
1626,12004683-4,1
1627,16011137.,1
1628,12011393.,1
1629,16005859-60,1
1630,21019112.,1
1631,10000409.,1
1632,21001765.,2
1633,18008310.,1
1634,22037804.,1
1635,12001943.,1
1636,21006542.,1
1637,14005902-13,3
1638,14012306.,1
1639,09013219.,1
1640,01007387.,2
1641,20016196-7,1
1642,20016006.,1
1643,19008281.,1
1644,22060979.,1
1645,16013472.,1
1646,13005781.,1
1647,22060699.,1
1648,16001500.,2
1649,20007661.,2
1650,18011342.,1
1651,16010173.001,1
1652,22044912.,2
1653,06004198-212,2
1654,20008065.,1
1655,15007539.,1
1656,08005448.,1
1657,21066227.,1
1658,22062869.,1
1659,21021725.,1
1660,18009687.,1
1661,22069440.,1
1662,20002105.,1
1663,13007794.,1
1664,09024947.,1
1665,16016463.,1
1666,22022880.,1
1667,15008672.,2
1668,12000033-7,1
1669,17014729.,2
1670,14007315.,1
1671,08002416.,1
1672,13012325.,1
1673,09007029.,2
1674,20010234.,1
1675,09019653.,1
1676,22035199.,1
1677,16031263.,1
1678,18009550.,1
1679,21057958.,1
1680,21016559.,1
1681,13010428.,1
1682,13002122.,1
1683,21047354.,1
1684,15009722.,1
1685,13013954.,1
1686,01009092-3,1
1687,16042111.,1
1688,13003110.,1
1689,21023566.,1
1690,09009788.,1
1691,21065202-3,1
1692,13002696.,1
1693,11001432.,1
1694,21027438.,1
1695,21040672.,1
1696,21022794.,1
1697,18012386.,1
1698,18003010.,1
1699,13017581.,1
1700,21030883.,1
1701,06006121.,1
1702,22070997.,1
1703,21065702.,1
1704,21061438.,1
1705,13001094.,2
1706,22105411.,2
1707,22070201.,1
1708,21029447.,1
1709,18002947.,1
1710,20016291.,1
1711,19007369.,1
1712,22085809.,1
1713,16011295.,2
1714,15010867.,1
1715,17016148-9,1
1716,21054671.,1
1717,22008436.,1
1718,19009753.,2
1719,21049077.,1
1720,20015906.,1
1721,21070444.,1
1722,09021157.,1
1723,20013659.,1
1724,20015736.,1
1725,20013673.,1
1726,22116477.,1
1727,19005986.,1
1728,09023838.,1
1729,22074821.,1
1730,11003102.,1
1731,17012113.,1
1732,20002577.,1
1733,14006739.,1
1734,17014373.,1
1735,15010167.,1
1736,16011070-7,1
1737,22012247.,1
1738,20016089-112,1
1739,21030476.,1
1740,22101634.,1
1741,15009012.,1
1742,09014722.,1
1743,21069067.,1
1744,22056251.,1
1745,21027392.,1
1746,22020866.001,1
1747,22111748.,1
1748,17006372.,1
1749,21006785.,1
1750,14002123.,1
1751,06006098.,1
1752,22117934.,1
1753,16010003.,1
1754,21030600.,1
1755,21053115.,1
1756,09006222.,1
1757,19006044.,1
1758,21017255.,1
1759,20015419.,1
1760,09006999.,2
1761,17015816.,1
1762,22122258-60,1
1763,22105393.,1
1764,21080250.,1
1765,21017099.,1
1766,21071324.,2
1767,22120300-3,2
1768,20011273.,1
1769,21019174.,1
1770,22093770.,1
1771,15010396-7,1
1772,20016367.,1
1773,15000156.,1
1774,10007662-3,1
1775,16036513.,1
1776,21011593.,1
1777,21013409.,1
1778,21066660.005,1
1779,20002440.,1
1780,22110524-5,1
1781,18008515.,1
1782,22118616.,2
1783,09024779.,1
1784,21060544.,1
1785,22088078.,1
1786,08004634.,2
1787,21034001.,1
1788,21039434.,2
1789,14003988.,1
1790,21030795.,1
1791,22065854.,1
1792,16033052.,1
1793,09003705.,1
1794,17001527.,2
1795,08008541.,2
1796,22099926.,1
1797,14001275.,1
1798,09002548.,1
1799,13022203.,1
1800,20015732-3,1
1801,21023713.,1
1802,21018172.,1
1803,21022857.,1
1804,21031199.,1
1805,13003476.,1
1806,17000454.,1
1807,21063229.,1
1808,16000181.,1
1809,22098846.,1
1810,22114399.,1
1811,22072064.,4
1812,02001338.,1
1813,21063486.,1
1814,20010128.,1
1815,01000042-86,2
1816,20007212.,1
1817,12011593.,2
1818,22109060-1,1
1819,21017468.,1
1820,21063645.001,1
1821,16013841.,1
1822,17003458.,1
1823,09014694.,1
1824,20016306.,1
1825,17012686.,2
1826,20005392.,2
1827,17006584.,1
1828,21004616-21,2
1829,22076650.,1
1830,09024935.,1
1831,22088778.,1
1832,21070941.,1
1833,22109707-8,1
1834,22113839.,1
1835,22114724.,1
1836,18009141.,1
1837,15000463.,1
1838,21019855.,1
1839,18010223.,1
1840,21042212.,1
1841,12010980.,1
1842,21030232.,1
1843,22112396.,1
1844,21023309.,1
1845,09021674.,1
1846,21021415.,1
1847,16012930-2,1
1848,12004503.,1
1849,20015944.,1
1850,14001509.,1
1851,14008465.,1
1852,21029297.,4
1853,20015993.,1
1854,14000837.,1
1855,22115506.,2
1856,21005338.,1
1857,08003496.,1
1858,09007235.,1
1859,06006106.,1
1860,21023831.,1
1861,20008441.,1
1862,21005285.,1
1863,22116211.,1
1864,10001671.,1
1865,21015247.,1
1866,21006697.,1
1867,21065787.,2
1868,22085524.,2
1869,13013681.,1
1870,22082553.,1
1871,20015824.,1
1872,22119453.,1
1873,21015567.,1
1874,08008031.,1
1875,16045850.,1
1876,22078011.,1
1877,18007956.,1
1878,22078450.,1
1879,16039599.,1
1880,17000962.,1
1881,22080631.,2
1882,22064143.,1
1883,22115847.,1
1884,21017590.,1
1885,21060456.,1
1886,21022375.,1
1887,21034114.,1
1888,20006637.001,1
1889,21037757.,1
1890,20003192.,1
1891,02001588-9,1
1892,22087149.,2
1893,16012701.,1
1894,21016039.,1
1895,21053932.,1
1896,22059793.,2
1897,21063443.,1
1898,22072566.,1
1899,21030785-6,1
1900,22044562.,1
1901,14007575.,1
1902,20013203.021,1
1903,17013251.,1
1904,21059027.,1
1905,21078666.,1
1906,19006865.,1
1907,21031236.,2
1908,21034964.,1
1909,22080228.,2
1910,21031531.,1
1911,16010338.,1
1912,16001896.,1
1913,21008856.,1
1914,19000227.,1
1915,21031550.,1
1916,21015064.,1
1917,21008341.,1
1918,13012083.,1
1919,16017012.,1
1920,18008479.,1
1921,20002632.,1
1922,16034041.,1
1923,10007318.,1
1924,20015876.002L,1
1925,21039562.,1
1926,22077607.,1
1927,22066154.,1
1928,22075849.,1
1929,20018338.,1
1930,19003729.,1
1931,22056824.,1
1932,14009443.,1
1933,02000663.,1
1934,17010492.,1
1935,09015148-9,1
1936,08006362.,2
1937,09009396.,1
1938,21054773.,1
1939,21049913.,1
1940,09015146.,1
1941,20015403.,1
1942,16005283.,1
1943,08004228.,1
1944,21071094.,1
1945,22098877.,1
1946,22100794.,2
1947,19002312.,1
1948,20007969.,2
1949,22107119.014,1
1950,20008064.,1
1951,14002769.,1
1952,20016293.,1
1953,22085644-6,1
1954,22088364.,1
1955,09006169.,1
1956,21010746.,2
1957,22050852-3,3
1958,16023525-7,1
1959,22097555.,1
1960,17008873.,1
1961,22078102.,1
1962,16026777.,1
1963,19005780.,1
1964,21005354.,1
1965,22013073.,1
1966,01009225.,1
1967,22025580.,1
1968,22088799.,1
1969,22078466.,1
1970,22021745.,1
1971,14003456.,1
1972,17014296.,1
1973,16039653.,1
1974,18000227.,1
1975,21014674.,1
1976,08005599.,1
1977,21053268.,1
1978,22075918.,1
1979,17011288.,2
1980,10006708.,3
1981,22104392.,1
1982,13015055.,1
1983,22054211.,1
1984,19009394.,1
1985,20005861.,1
1986,16022491.,1
1987,16036122.,1
1988,16013452.,1
1989,22041835.,1
1990,22078465.,1
1991,17006290.,1
1992,15010069.,1
1993,20002010.,1
1994,22106537.,1
1995,21049151.,1
1996,20003807-0,1
1997,21018879.,1
1998,18007050.,2
1999,21018016.,1
2000,22100959.,1
2001,21015973.,1
2002,12009030-0,1
2003,21033562.,1
2004,22021971.,1
2005,19006395.,1
2006,06003446.,1
2007,09024752.,1
2008,01006162.,1
2009,16037301.,1
2010,21046462.,1
2011,12007591.,1
2012,16002781.,1
2013,22044493.,1
2014,18004480-1,1
2015,21005515.,1
2016,21033526.,1
2017,21031055.,1
2018,22048315.,1
2019,21067281.,2
2020,17014372.,1
2021,19009506.,1
2022,10007441.,1
2023,22120079-80,1
2024,20015415.,1
2025,22003902.,1
2026,15012773.,1
2027,09007097.,1
2028,20017990.,1
2029,21029449.,1
2030,21018794.,1
2031,22078501.,1
2032,16036236.,1
2033,22052945.,1
2034,21015604.,1
2035,20002931.,1
2036,16043441.,2
2037,12000014-5,1
2038,22121055.,1
2039,13023520.,1
2040,16000308.,1
2041,22081253.,1
2042,22070928.,2
2043,19009365.,1
2044,18010344.,1
2045,21038324.,2
2046,22065215.,1
2047,19006425.,1
2048,21058275.,2
2049,22109452.,2
2050,19001436.,2
2051,17011997.,1
2052,18007701.,1
2053,06006127.,2
2054,09005263.,1
2055,21015553.,1
2056,13017296.,1
2057,13012092.,1
2058,22038894.,1
2059,16022078.,2
2060,09022732.,1
2061,22013053-8,1
2062,21071578.,2
2063,21060222.,1
2064,12012822.,1
2065,16024827.,1
2066,22053347.,1
2067,20007985.,1
2068,20014320.,1
2069,13010578.,1
2070,08004976-8,1
2071,20002939.,1
2072,21039934.,1
2073,20015877.,1
2074,09022050-1,1
2075,22106319.019,1
2076,22113008.,1
2077,21007727.,1
2078,22103221.,2
2079,13012702.,1
2080,22124280.,1
2081,17009128.,1
2082,09003884.,2
2083,22028730.,1
2084,14006433.,2
2085,21023154.,1
2086,09024970.,1
2087,21076159.001,1
2088,18004559.,2
2089,02001314.,1
2090,22101266.,1
2091,09007034.,1
2092,21017584.,1
2093,14011384.,1
2094,21017825.,1
2095,17005989.,1
2096,01009309.,1
2097,21034515.,2
2098,22055727.,1
2099,21040000.,1
2100,22084317.,1
2101,22050865-6,1
2102,17012382.,1
2103,10007016.,1
2104,17010738.001,1
2105,08009912.,1
2106,21079480-4,1
2107,06002142.,1
2108,21008691.,1
2109,01007705.,2
2110,12002010.,1
2111,22043106.,1
2112,21022484.,3
2113,21058979.,1
2114,14010314.,1
2115,21033948.,1
2116,12007295-6,1
2117,20010567.,1
2118,21016077.,2
2119,22078496.,1
2120,20015894.,1
2121,22102110-1,2
2122,09019489.,1
2123,15003487-95,1
2124,22079253.,1
2125,21017428.,1
2126,13014835-6,1
2127,21066900.,1
2128,15008897.,1
2129,01006582.,1
2130,22105197-8,1
2131,09012420.,1
2132,18003844.,1
2133,06003527.,2
2134,22075814.,1
2135,18010880.,1
2136,01006556.,1
2137,22089228.,1
2138,03001882.,1
2139,13010781.,1
2140,22115027.,1
2141,20016415.,1
2142,18015088.,1
2143,09015477.,1
2144,16002807.,1
2145,01006683.,1
2146,22106154.001,2
2147,19008353.,1
2148,21049664.,1
2149,09008949.,1
2150,17011602.,1
2151,21030562.,1
2152,19005262.,1
2153,20005325.,2
2154,20005750.,1
2155,21071537.,1
2156,20014384.,1
2157,21023871.,1
2158,18010872.,1
2159,21039709.,1
2160,21020349.,1
2161,04002899.,2
2162,22105234.,1
2163,16010333.,1
2164,17004535.,1
2165,22007213-9,1
2166,21014867.,1
2167,15004752.,1
2168,21011317.,1
2169,02000227.,2
2170,14001399.,1
2171,16023547.,1
2172,21023109-10,1
2173,18011090.,1
2174,14011825-7,2
2175,21031141.,1
2176,01009519.,1
2177,13018756.,1
2178,20004650.,1
2179,21002806-9,1
2180,11001044.,1
2181,22032132.,1
2182,18015739.,1
2183,02001800.001,1
2184,17004654.,1
2185,09011953-4,1
2186,15013729.,1
2187,17013357.,1
2188,22112975.,1
2189,10007290.,2
2190,20013221.,1
2191,19007656.,2
2192,20015983.,1
2193,21061002.,1
2194,22057999.009,1
2195,21017971.,1
2196,11001768.,1
2197,21009828.,1
2198,21013056.,2
2199,21015912.,1
2200,21064349.,1
2201,22122780.,1
2202,17013188-90,1
2203,16009624.,1
2204,01009525.,1
2205,21018046.,1
2206,22052768-70,1
2207,22008806-10,1
2208,16010240.001,1
2209,13018412.,1
2210,13018720.,1
2211,15011407-8,1
2212,22109041.,1
2213,22079659.,1
2214,22093664.,1
2215,09014946.,1
2216,22115803.,1
2217,22099859.,1
2218,01006571.,1
2219,09024889.,1
2220,16045770.,1
2221,20002411.,1
2222,21051385.,1
2223,14007794.,1
2224,22080462.,1
2225,19007809.,1
2226,20000158-61,1
2227,21066473.,1
2228,21011756.,1
2229,16011511.,1
2230,08008980.,1
2231,09023773.,1
2232,22024537.,1
2233,12009609.,1
2234,21067717.,1
2235,22069562.,2
2236,20006119.,2
2237,20015302.,1
2238,20009547-53,3
2239,21010724.,1
2240,22101092.,1
2241,08008549.,1
2242,13024347.001,1
2243,21010647.,1
2244,21046777-8,1
2245,22124842.,1
2246,20005834.,1
2247,06000684-7,1
2248,16012522.,1
2249,21053931.,1
2250,22065762.,1
2251,21067360.005,1
2252,20017747-8,1
2253,17004477.,1
2254,21033820.,1
2255,14002963.,1
2256,09022046-7,1
2257,22079676.,2
2258,14007469.,1
2259,22120700.,1
2260,13012757.,1
2261,21017118.,1
2262,22010316.,1
2263,22002228-31,1
2264,15008029.,2
2265,13022555.,1
2266,22083577.,1
2267,03002299.,1
2268,21063039.,1
2269,14009802.,1
2270,01008968.,1
2271,18012984.,1
2272,21029347.,1
2273,22121232.,1
2274,21035553.,1
2275,20001673.,1
2276,22110072.,1
2277,16012232.,1
2278,20015405.,1
2279,22033879.,2
2280,20015725.,1
2281,22124890.,2
2282,17000415.,2
2283,16022260.,1
2284,22011465.,1
2285,16001008.,1
2286,22078316.,1
2287,14008048.,1
2288,01006532.,2
2289,13018716.,1
2290,22101006.,1
2291,19006961.,1
2292,09000092.,2
2293,08001616.,1
2294,13011697.,1
2295,18008807.,1
2296,21033595.,1
2297,17011290.,1
2298,20015987.,1
2299,22074831.,1
2300,13009849.,2
2301,22083563.,1
2302,21035962.,1
2303,17000786.,1
2304,14009954.,1
2305,21073267.,1
2306,15013648.,1
2307,22075874.,2
2308,10005601.,2
2309,21066542.,1
2310,21029381.,1
2311,22088339.,1
2312,20016267.,2
2313,21014949.,1
2314,01007589.,2
2315,14009601.,1
2316,16015501.,1
2317,21034523.,1
2318,22097302.,1
2319,20005292.,1
2320,22075867.,1
2321,22010574.,1
2322,17009104.,1
2323,20010089.,1
2324,20016299.,1
2325,21049107.,1
2326,22073258.,2
2327,21008119-20,1
2328,20015440.,1
2329,16029003.,1
2330,22120341.,2
2331,05005145.,1
2332,20003137.,4
2333,21058130.,1
2334,02005656.,1
2335,09023351.,1
2336,21011175.,1
2337,15000010.001,3
2338,22060716.,1
2339,08003953.,2
2340,21042836.,1
2341,10002329.,1
2342,18003654.,1
2343,21017249.,1
2344,22055379.,1
2345,22111736.,1
2346,16039010.,1
2347,16001501.,1
2348,10000229.,3
2349,17007324.,1
2350,16014688.,1
2351,22059537.,1
2352,21035632.,1
2353,21015792.,1
2354,21018532.,1
2355,20003605.,2
2356,19008285.,1
2357,08000671.,1
2358,17012636.,1
2359,21071299.,1
2360,03002534.,1
2361,06002047.,1
2362,22099273.,1
2363,21005532.,1
2364,09005978.,1
2365,18000645.,1
2366,21016227.,1
2367,21021537.,1
2368,15010449.,1
2369,16009821.,1
2370,18015463.,1
2371,15007327.,1
2372,09006633-42,3
2373,20008344.,2
2374,20016288.,1
2375,13012312.,1
2376,22062566.,1
2377,21013481.,1
2378,01007299.,1
2379,12012724.,1
2380,21037780.,1
2381,16014264.,1
2382,07001399-410,1
2383,22124798.,1
2384,22100734.,1
2385,18012274.,1
2386,01006034-5,2
2387,12010403.,1
2388,21022896.,1
2389,20003713.001,1
2390,18004346.,1
2391,18010857.,1
2392,12010126.,1
2393,21037830.,1
2394,08001010-5,1
2395,21012716.,1
2396,20015293.,1
2397,21031646.,1
2398,21053136.,1
2399,21005086.,1
2400,09010836.,1
2401,22056729.001,1
2402,20016191.,2
2403,02002662.,3
2404,01009534.,1
2405,09016598-605,1
2406,01007370.,2
2407,09007206-8,1
2408,06004036.,1
2409,22122900.003L,1
2410,22094730.,1
2411,16033563.,1
2412,21063760-1,2
2413,08003886.,2
2414,19001923-8,1
2415,09010779.,1
2416,22108846.,2
2417,17006921.,1
2418,22115555.,1
2419,20003780.,1
2420,02000659.002L,1
2421,16002638.,1
2422,01006688.,1
2423,22025643.,1
2424,19003614.,1
2425,13006802-8,1
2426,16001951.,1
2427,01000902-983,1
2428,21007528.,1
2429,18012740.,1
2430,20015299.,1
2431,17008929-30,1
2432,15010530.,2
2433,22044062.,1
2434,21064658.,1
2435,22017829.,1
2436,17016323-7,1
2437,17014659.,1
2438,21063756.,1
2439,22122256.,1
2440,16042852.,2
2441,22066126.,2
2442,16022509.,1
2443,22109432.,1
2444,20015859.,1
2445,22048391.,1
2446,22024354.,1
2447,11001639.,1
2448,09001586.,1
2449,22088341.,1
2450,20016359.,1
2451,01006343.,1
2452,19004923.,2
2453,20016121.001,1
2454,18015524.,1
2455,20015288.,1
2456,01006721.,1
2457,08004369-70,1
2458,22077355.,1
2459,16038805-7,5
2460,22110377-8,1
2461,21039609.,1
2462,21080022.,1
2463,13016364.,1
2464,21035189-204,1
2465,13014560.,1
2466,21070157.,1
2467,19005746.,1
2468,19010570.,1
2469,22045890.,1
2470,17005980-1,1
2471,21011238.,1
2472,22093779.,1
2473,09005640.,1
2474,21060486.,1
2475,20015912.,1
2476,21004107.001,1
2477,21064670.,1
2478,19010173.,1
2479,01009033.,1
2480,21030745.,2
2481,17008509.,1
2482,01007477.,1
2483,17004521.,1
2484,18010206.,1
2485,12011366.,1
2486,05004547.,1
2487,20016251.,1
2488,18012189.,1
2489,20015994.,1
2490,16018107.,1
2491,05002722.,1
2492,21015579.,1
2493,21068072.,1
2494,20009227-8,1
2495,21000618.,3
2496,18001403.,1
2497,21047762.,1
2498,16006356.,1
2499,09019825.,1
2500,22068510.,1
2501,01009579.,3
2502,09024969.,1
2503,13023569.,3
2504,20016313.,1
2505,14002871.,1
2506,14008054.,1
2507,13001698.,2
2508,17013549.,1
2509,20015019.,1
2510,22028633.,1
2511,12013200-1,1
2512,21028748-54,1
2513,14001782.,1
2514,16040313.,1
2515,20015441.,1
2516,22090576.,1
2517,22112399.,1
2518,16032762.,1
2519,08006364.,1
2520,20015603.,1
2521,01003781.,1
2522,17012836-7,1
2523,21021920.,1
2524,01009052.,1
2525,18000198-202,1
2526,15010885.,1
2527,09015095.,1
2528,22032280-2,1
2529,22097298.,1
2530,09017898.,1
2531,14006381.,2
2532,22089183.,1
2533,21065041.,1
2534,21057377-9,1
2535,17004210.,1
2536,21034565.,1
2537,21050795.,1
2538,19010274.,2
2539,20005452.,1
2540,22075826.,1
2541,17006945.,1
2542,09007201.,1
2543,22113030.,1
2544,04000514-23,1
2545,16011216.,1
2546,20014385.,1
2547,22114107.,1
2548,21012740.,1
2549,22107439.001,2
2550,22014589.,1
2551,22042906.,1
2552,20016377.,1
2553,09014656-7,2
2554,22110532.,1
2555,17012093.,1
2556,15004823.,1
2557,22062200.,1
2558,21003969-71,1
2559,09005907.,1
2560,22042898.017,1
2561,21071137.,1
2562,21069321.,1
2563,05000047-9,1
2564,22120652-3,1
2565,20015943.,1
2566,15009831.,1
2567,10008718.,1
2568,20016153.,1
2569,20008315.,1
2570,11000015.001,1
2571,18002997.,1
2572,13006778.001,1
2573,18002158.,1
2574,12008912.,1
2575,16003005.,1
2576,16006790.,1
2577,20010717.,2
2578,16009633.,1
2579,01009559.,1
2580,15010308.,2
2581,22081173.,1
2582,22093663.,1
2583,20016289.,1
2584,02001247.,1
2585,20009746.,1
2586,20015968.,1
2587,21033090.,2
2588,17011522.,1
2589,22099302.,1
2590,10003909.,1
2591,22069234.,2
2592,10001933.,1
2593,16032630.,1
2594,20007389.,4
2595,22025666.,1
2596,13010824.,1
2597,19010673.,1
2598,20008319.,2
2599,20015895.,1
2600,19010147.,1
2601,21042068.,1
2602,09020579.,1
2603,19009336.,1
2604,20014775.,1
2605,22120483.,1
2606,21015051.,1
2607,21031629.,1
2608,20004436.,2
2609,21029405.,1
2610,12007758.,1
2611,09019612.,1
2612,21002399.,2
2613,22089229.,1
2614,16034364.,1
2615,15010904.,1
2616,01005403.,2
2617,17013420.,1
2618,13006809.001,1
2619,20016382.,1
2620,12005266.,1
2621,21025648.,1
2622,20015901.,2
2623,21039610.,1
2624,21078229.,1
2625,03000711-814,2
2626,14000689.001,1
2627,11001733.,1
2628,20015850.,1
2629,21063713.007,1
2630,18017356.,1
2631,17016578.,1
2632,16036988.,1
2633,10001450.,2
2634,21000612.,1
2635,11002156.,1
2636,22108526.,1
2637,21023215-6,1
2638,16000990.,1
2639,22103219.,1
2640,08008646.,1
2641,03002180.,1
2642,20006938.,1
2643,22052578.,1
2644,20016512-619,1
2645,21076778-9,1
2646,18009811.,1
2647,16021808.,1
2648,17000563.,2
2649,21016907.,1
2650,17006224.,1
2651,06006083.,1
2652,20015861.,1
2653,21056055.,2
2654,20010835.,1
2655,09012776.,1
2656,20016412.,1
2657,22054537.,1
2658,08008011.,1
2659,22073294.002L,3
2660,21062157.,1
2661,21000842.,1
2662,05004227.001,1
2663,19004317.,2
2664,01005769.,1
2665,21071387.,1
2666,10004805.,1
2667,18004693-4,1
2668,14003834.,1
2669,21023128.,1
2670,20003552.,1
2671,22010251-2,1
2672,22086919.,1
2673,21016958.,1
2674,01002987.,1
2675,22063039-40,1
2676,12008154.,1
2677,01007578.,2
2678,18009283.,1
2679,20015730-1,1
2680,22073781-2,1
2681,13018689.,1
2682,22124708.,1
2683,15008599.,1
2684,13000771-2,1
2685,16001686.,1
2686,21022422-3,1
2687,16007770-2,1
2688,08001615.,1
2689,21037899.,1
2690,21070796.,1
2691,21061436.,1
2692,22094840.,1
2693,22109409.,1
2694,18010940.,1
2695,18006499.,1
2696,22115963.,1
2697,21018359.,1
2698,21009691.,1
2699,22062937.,1
2700,20003093.,1
2701,16013270.,2
2702,18010749.,1
2703,21034767.,1
2704,22083579-80,1
2705,16000286.001,2
2706,21033694.,1
2707,21030608.,1
2708,16022438.,1
2709,19010440.,1
2710,16018511.,2
2711,01007891.,1
2712,22020630.002L,1
2713,17011195.,2
2714,09021425-50,1
2715,20016254.,1
2716,17005899.,1
2717,21066522.,1
2718,16002325.,1
2719,21015160.,1
2720,12011529.,2
2721,19005391.,1
2722,08005975.,1
2723,22114788.,1
2724,20015866.,1
2725,18010134.,1
2726,22078468.,1
2727,21012478.,1
2728,13013395-6,1
2729,13023631.,1
2730,16022740.,1
2731,20016262.,1
2732,22026098.,1
2733,22087924.,1
2734,22093682.,2
2735,21066423.,2
2736,21018623.,1
2737,21010200.,1
2738,22111233.,1
2739,18013385.,1
2740,13014277.,1
2741,16017067.,2
2742,18014306.,2
2743,21039186.,1
2744,21068599.,1
2745,08006918.,1
2746,21029809.,1
2747,13010764.,1
2748,17016438.,2
2749,22052848.,1
2750,20015950.,1
2751,09020578.,1
2752,22024991.,1
2753,22025000.,1
2754,21017314.,1
2755,21069800.,1
2756,21071410.,1
2757,16000244-51,1
2758,14005158.,1
2759,09005390.,3
2760,21055484-5,1
2761,22098417.,1
2762,16023497.,1
2763,16011905.,3
2764,21051412.,1
2765,22085228.,1
2766,02000655.002L,1
2767,21063577.,1
2768,20015909.,1
2769,21064642.,1
2770,21064763.,1
2771,21025930.,1
2772,22080620.,1
2773,14009972.,1
2774,22057957.,1
2775,22071851-2,1
2776,16000309.,1
2777,21071696.,1
2778,09019499.,1
2779,09024078.,1
2780,14011078.,1
2781,20013682.,1
2782,17004728.,1
2783,21021723.,1
2784,19008647.,1
2785,22092284.,1
2786,21062197.,1
2787,16045112.,1
2788,22041196.,1
2789,16022288.,1
2790,21066813.,1
2791,13018368.,3
2792,21019768.,1
2793,22117769.,1
2794,16017049.,1
2795,21030489.,1
2796,21052184.002,1
2797,22079309.,1
2798,01009140.,1
2799,21062121-6,1
2800,20014383.001,1
2801,21018294.,1
2802,22043388-9,1
2803,20001172.,1
2804,01009291.001,2
2805,22102112.,2
2806,21060458.,2
2807,22062978.,1
2808,13003568.,1
2809,21029804.,1
2810,17008432.,1
2811,15000388.,1
2812,18012275.,1
2813,22050868-9,1
2814,21057356.,1
2815,21023675.,1
2816,22089167.,1
2817,20016357.,1
2818,21019140.,1
2819,16034324.,1
2820,22001053.,1
2821,13016795.,1
2822,22053744.,1
2823,19008342.,1
2824,19009160.,1
2825,09021313.,1
2826,01004087-96,2
2827,17008931.,1
2828,20006850.,2
2829,11003012.,1
2830,16014338.,1
2831,15007335.,1
2832,08003835.,1
2833,20016356.,1
2834,19000682.,1
2835,18009200.,1
2836,22083971.,1
2837,20016318.,1
2838,20003327.,1
2839,22092907.,1
2840,20007810-2,2
2841,11001802.,1
2842,04002159.,1
2843,20003092.,1
2844,21054498.,1
2845,04002820.,1
2846,13003091.,1
2847,22056458.,1
2848,21011370.,1
2849,15000055-6,3
2850,22104713.,1
2851,21023704.,1
2852,15000172-3,1
2853,22103833.,1
2854,22114149.,2
2855,22120163.,1
2856,22108458.,1
2857,21016862.,1
2858,22062588.,1
2859,22004387.,2
2860,18011982.,1
2861,13012317.,1
2862,14008120.,1
2863,20003417.,1
