,lat,lon,id,address
1465,42.312455637092555,-83.09236513168665,16009645-56,1001 MCKINSTRY
1466,42.31828314059839,-83.09721395213829,16009739.,1602 LANSING
1467,42.31802680280208,-83.09786175523995,16009803.,1603 LANSING
1468,42.31686528696451,-83.09702562388229,16009819.,1507 LANSING
1469,42.31673807994786,-83.09712217880687,16009821.,1503 LANSING
1470,42.31810512521556,-83.09859573901201,16010002.,1626 FERDINAND
1471,42.318177649118404,-83.09864825425738,16010003.,1630 FERDINAND
1472,42.305531754842946,-83.09109965064702,16010173.001,281 S MORRELL
1473,42.31259684045502,-83.0961337127278,16010233.,1028 MORRELL
1474,42.313389967939926,-83.09670280978061,16010240.001,1088 MORRELL
1475,42.32058941431194,-83.1027075498991,16010333.,2169 MORRELL
1476,42.32011793666054,-83.10236611486366,16010338.,2129 MORRELL
1477,42.31651836361106,-83.09979109242178,16010368.,1551 MORRELL
1478,42.31528105674799,-83.09890875671202,16010381.,1477 MORRELL
1479,42.32858529924081,-83.10594682829179,16010514-5,3255 GOLDNER
1480,42.333122317661314,-83.1076145183075,16010632-3,3823 29TH ST
1481,42.339498722549735,-83.11301220106274,16010848.,4713 30TH ST
1482,42.33767706130596,-83.11236750824385,16011014.,4502 31ST ST
1483,42.3427702560526,-83.11625880229343,16011070-7,5230 31ST ST
1484,42.34056775338436,-83.11533152821852,16011137.,5005 31ST ST
1485,42.33422448305963,-83.11075992952834,16011216.,4055 31ST ST
1486,42.34772410042404,-83.11731562568146,16011295.,5814 WOODROW
1487,42.352681665568184,-83.11844140364282,16011354.,6557 WOODROW
1488,42.351673055002955,-83.11883128491203,16011511.,6426 BEECHWOOD
1489,42.348500740183624,-83.11974970041044,16011603-4,6044 WHITEWOOD
1490,42.3507442259154,-83.11986115215288,16011629.,6362 WHITEWOOD
1491,42.35146923988208,-83.12048369425112,16011653.,6417 WHITEWOOD
1492,42.35129419382309,-83.12091798646928,16011716.,6406 IRONWOOD
1493,42.337683599026725,-83.11386425308547,16011905.,4614 32ND ST
1494,42.34513939897626,-83.11925456746815,16012151.,5730 VAN COURT
1495,42.35010324569845,-83.12350171087246,16012232.,6363 VAN COURT
1496,42.33768355984761,-83.1150008853457,16012372.,4644 33RD ST
1497,42.336410360163576,-83.11471460381023,16012522.,4477 33RD ST
1498,42.333753202408566,-83.11279865290223,16012554.,4063 33RD ST
1499,42.346008891526004,-83.12113605197027,16012596.,5902 NORTHFIELD
1500,42.346154808563014,-83.12123932259402,16012598.,5914 NORTHFIELD
1501,42.35015189993299,-83.12407770678688,16012648.,6382 NORTHFIELD
1502,42.350588391215354,-83.12438910999464,16012654.,6418 NORTHFIELD
1503,42.3503530760077,-83.12494398100972,16012698.,6417 NORTHFIELD
1504,42.350061802453936,-83.12473718765777,16012701.,6393 NORTHFIELD
1505,42.31446878188566,-83.09899195867649,16012841.,1436 JUNCTION
1506,42.322279495223036,-83.1046598836682,16012922.,2428 JUNCTION
1507,42.32314956975479,-83.10525963310693,16012930-2,2540 JUNCTION
1508,42.3274281043804,-83.10958652865308,16013246.001,5680 KONKEL
1509,42.321306904221984,-83.10471073871832,16013270.,2337 JUNCTION
1510,42.313101854640344,-83.09881675120988,16013341.,1203 JUNCTION
1511,42.3128985224392,-83.09866874123493,16013342.,1151 JUNCTION
1512,42.34839153842853,-83.1241309304631,16013452.,6122 HAZLETT
1513,42.34950753654381,-83.12491112250251,16013464.,6358 HAZLETT
1514,42.350090005926,-83.12532470201525,16013472.,6402 HAZLETT
1515,42.332893129171,-83.11380923346252,16013639.,4030 35TH ST
1516,42.33412319856368,-83.11470794844885,16013656.,4132 35TH ST
1517,42.33257865885231,-83.11418329198523,16013841.,4019 35TH ST
1518,42.35948223323984,-83.13393891625702,16013977.,8803 COLFAX
1519,42.35390838828295,-83.12997521213121,16014038.,7741 COLFAX
1520,42.319407582542084,-83.10496532143198,16014264.,5683 ROMEYN
1521,42.32235664963433,-83.10722508015442,16014294.,2532 CAMPBELL
1522,42.31802039262769,-83.10489609172191,16014338.,2023 CAMPBELL
1523,42.317918987186346,-83.10482195103047,16014339.,2009 CAMPBELL
1524,42.33372557861597,-83.11551306131214,16014479.,4126 CAMPBELL
1525,42.33524320586529,-83.11662794461749,16014497.,4452 CAMPBELL
1526,42.335677526387464,-83.11694550164877,16014503.,4488 CAMPBELL
1527,42.335749635152524,-83.11699820343003,16014504.,4494 CAMPBELL
1528,42.33761918177885,-83.11909463231379,16014640.,4907 CAMPBELL
1529,42.332411108157174,-83.11529155652188,16014688.,4037 CAMPBELL
1530,42.35089045909444,-83.12946760736105,16014950-3,6545 EPWORTH
1531,42.35026994728771,-83.12903001334936,16014954.,6511 EPWORTH
1532,42.31788019383734,-83.10725537699379,16015117.,2117 CAVALRY
1533,42.331849397232716,-83.11552073636496,16015322.,4034 WESSON
1534,42.33616828183165,-83.11869420469539,16015358.,4640 WESSON
1535,42.33195154734781,-83.11633442845648,16015501.,4065 WESSON
1536,42.329503389679594,-83.11474464684395,16015519.,3721 WESSON
1537,42.32748885383445,-83.11328064327486,16015541.,3353 WESSON
1538,42.360297434154596,-83.13645964721864,16015629.,8914 HOWELL
1539,42.334385690241604,-83.1200543468125,16015721.,4545 HAMMOND
1540,42.33431583815589,-83.12000289332587,16015722.,4539 HAMMOND
1541,42.32762329650088,-83.11511586772855,16015740.,3439 HAMMOND
1542,42.323475423168865,-83.11221675927459,16015776.,6141 RANSPACH
1543,42.3113713752666,-83.1032440310745,16015888.,1130 MILITARY
1544,42.33237589710974,-83.1192882953564,16016026.,4316 MILITARY
1545,42.34031738570161,-83.12536618982404,16016092-99,5034 MILITARY
1546,42.32526836953936,-83.11501850709622,16016332.,3145 MILITARY
1547,42.31422956613138,-83.10622861794575,16016418.,1601 MILITARY
1548,42.31357951422266,-83.10574928125703,16016427.,1549 MILITARY
1549,42.309996156020475,-83.10313952698485,16016463.,1033 MILITARY
1550,42.314153478411995,-83.10712253216076,16016768.001,6135 CADET
1551,42.31459917932293,-83.10720501173846,16016770.,1716 DRAGOON
1552,42.310594905480826,-83.1051745300439,16016813.,1131 DRAGOON
1553,42.313584781657596,-83.1080616566578,16017012.,1606 LIVERNOIS
1554,42.313729642568134,-83.10816751395437,16017014.,1618 LIVERNOIS
1555,42.31473058028155,-83.10887222998134,16017025.,1768 LIVERNOIS
1556,42.31494714547422,-83.1090315942252,16017028.,1788 LIVERNOIS
1557,42.320233349483715,-83.11197147570523,16017049.,2518 LIVERNOIS
1558,42.32110799136447,-83.11259074107498,16017060.,2590 LIVERNOIS
1559,42.3216260784048,-83.11299761975705,16017065.,2710 LIVERNOIS
1560,42.32177125879735,-83.1131016374881,16017067.,2722 LIVERNOIS
1561,42.33676150941857,-83.12370890254236,16017206-60,5000 LIVERNOIS
1562,42.40803986343626,-83.14081913804611,16017858.,15829 LIVERNOIS
1563,42.380430830238836,-83.13962509851613,16018107.,12537 LIVERNOIS
1564,42.37080929131948,-83.13620359079398,16018393.,9970 BELLETERRE
1565,42.37083230664499,-83.13740579813094,16018511.,9986 WOODSIDE
1566,42.35372557899063,-83.13770990482233,16018576.,8118 MANDALAY
1567,42.364668384333356,-83.13944246620909,16018700.,9344 STOEPEL
1568,42.37773074077769,-83.13992394866891,16018771.,12108 STOEPEL
1569,42.41105365196778,-83.14134952219358,16018988.,16176 STOEPEL
1570,42.417965108730066,-83.14227862698162,16019465.,17153 STOEPEL
1571,42.407843820918494,-83.14183833698992,16019552.,15817 STOEPEL
1572,42.39968009305181,-83.14151711958215,16019583.,14909 STOEPEL
1573,42.38149639122188,-83.14069746330271,16019706.,12617 STOEPEL
1574,42.378566746204555,-83.14057685902468,16019732.,12171 STOEPEL
1575,42.36298568401873,-83.13997622789985,16019845.,9151 STOEPEL
1576,42.37673312851713,-83.14206039116206,16021002.,12036 MONICA
1577,42.40553281880141,-83.14407509438321,16021808.,15475 MONICA
1578,42.36543148727769,-83.14119790961776,16022067.,9405 MONICA
1579,42.3647894317565,-83.14117128633005,16022075.,9355 MONICA
1580,42.36454277815177,-83.14115977516708,16022078.,9339 MONICA
1581,42.36374322582484,-83.14113339803001,16022086.,9207 MONICA
1582,42.36206956260483,-83.14153553257856,16022260.,9086 BURNETTE
1583,42.3658455453242,-83.14170541745244,16022288.,9436 BURNETTE
1584,42.367728869569476,-83.1419744996177,16022301.,9580 BURNETTE
1585,42.365666783670285,-83.14230854046211,16022361.,9423 BURNETTE
1586,42.35251187489642,-83.14103222157812,16022438.,8027 BURNETTE
1587,42.36045527899628,-83.14256547632253,16022491.,8880 PRAIRIE
1588,42.36214068540029,-83.14264037522035,16022509.,9092 PRAIRIE
1589,42.40798685976003,-83.14447414108626,16022740.,15828 PRAIRIE
1590,42.42827480083212,-83.14535053337855,16022900.,18618 PRAIRIE
1591,42.42554264281694,-83.14584056256058,16023185.,18281 PRAIRIE
1592,42.36706271183191,-83.14376683994665,16023494.,9533 PRAIRIE
1593,42.366815822599,-83.14375571319829,16023497.,9515 PRAIRIE
1594,42.36278225675147,-83.143283186076,16023525-7,9147 PRAIRIE
1595,42.3610695813837,-83.14320963469324,16023547.,9015 PRAIRIE
1596,42.35366503039992,-83.14370925337977,16023638.,8102 AMERICAN
1597,42.36671683146262,-83.14479161557706,16024330.,9511 AMERICAN
1598,42.35521843398896,-83.1443859455002,16024429.,8219 AMERICAN
1599,42.36818602096254,-83.14531764036508,16024607.,9616 BRYDEN
1600,42.36999623093137,-83.14539888265028,16024629.,9750 BRYDEN
1601,42.362486276054,-83.14547861158411,16024721.,9125 BRYDEN
1602,42.353000209261786,-83.14577886273968,16024827.,8068 CENTRAL
1603,42.35851472732464,-83.14610797141792,16024879.,8610 CENTRAL
1604,42.35409127516282,-83.14750508739752,16025154.,8141 ALPINE
1605,42.35258636134255,-83.14740008042536,16025168.,8041 ALPINE
1606,42.39826704587416,-83.14656811286277,16026777.,14810 TULLER
1607,42.40600954115509,-83.14704307360235,16026828.,15510 TULLER
1608,42.41055874082124,-83.14760454338811,16026863.,16146 TULLER
1609,42.403734193275106,-83.14758182181984,16027069.,15363 TULLER
1610,42.382856217633986,-83.14658694434438,16027191.,12723 TULLER
1611,42.389551318137926,-83.14728649148313,16027339.,13952 TURNER
1612,42.405836297884576,-83.1481759988202,16027419.,15498 TURNER
1613,42.4122224191351,-83.14863532517704,16027476.,16264 TURNER
1614,42.40838417997648,-83.14888209000772,16028016.,15861 TURNER
1615,42.40828828680378,-83.14887837827199,16028017.,15855 TURNER
1616,42.41403729423649,-83.14967536362454,16028377.,16624 WOODINGHAM
1617,42.41054272696841,-83.15010491197856,16028886.,16149 WOODINGHAM
1618,42.395668200322085,-83.14864912442265,16029003.,14516 CLOVERDALE
1619,42.398669476141144,-83.1488164172485,16029035.,14840 CLOVERDALE
1620,42.39601050759289,-83.14979707549338,16029277.,14542 GREENLAWN
1621,42.408105363802136,-83.1504492394147,16029379.,15844 GREENLAWN
1622,42.39917128553632,-83.150785020502,16029950.,8145 CHALFONTE
1623,42.38952988861143,-83.1505354048943,16030228.,13954 ROSELAWN
1624,42.405490416039484,-83.15133512448578,16030317.,15474 ROSELAWN
1625,42.444108781854645,-83.15317908638323,16030554.,20442 ROSELAWN
1626,42.44520728377388,-83.15389240583397,16030567.,20521 ROSELAWN
1627,42.38196664323642,-83.15090123282128,16030967.,12667 ROSELAWN
1628,42.40426609419367,-83.15214509596602,16031263.,15392 CLOVERLAWN
1629,42.40302782518238,-83.15266270999624,16031343.,15325 CLOVERLAWN
1630,42.39329969610299,-83.15237928111134,16031386.,14301 CLOVERLAWN
1631,42.37475083767885,-83.15182311673483,16031554.,11061 CLOVERLAWN
1632,42.38810870791554,-83.15269686356787,16031683.,13628 NORTHLAWN
1633,42.405356001841945,-83.15319055920288,16031796.,15464 NORTHLAWN
1634,42.405261202373445,-83.15373438460374,16032331.,15459 NORTHLAWN
1635,42.39975910312035,-83.15366814915896,16032354.,14921 NORTHLAWN
1636,42.378951965259276,-83.15304716193299,16032523.,12217 NORTHLAWN
1637,42.38024077784463,-83.1535553070804,16032622.,12380 CHERRYLAWN
1638,42.38113896887925,-83.15358809593906,16032630.,12612 CHERRYLAWN
1639,42.39813074327766,-83.15405079841919,16032762.,14800 CHERRYLAWN
1640,42.44303416259463,-83.1555934633737,16033052.,20244 CHERRYLAWN
1641,42.37709016569151,-83.15402216732225,16033563.,12081 CHERRYLAWN
1642,42.37680207788356,-83.15401207339724,16033566.,12059 CHERRYLAWN
1643,42.389331397671846,-83.15479864795348,16033675.,13946 OHIO
1644,42.40535022631025,-83.15516701186442,16033776.,15464 OHIO
1645,42.40592611495555,-83.1551902261757,16033782.,15506 OHIO
1646,42.44493144806362,-83.15742514238981,16034041.,20509 OHIO
1647,42.399485166606766,-83.1556966151672,16034324.,14903 OHIO
1648,42.39778949644843,-83.15561880251416,16034341.,14677 OHIO
1649,42.393220566844136,-83.15552653338754,16034364.,14303 OHIO
1650,42.38630051624015,-83.15530049675644,16034429-48,13501 OHIO
1651,42.40600789652993,-83.15625746933316,16034715.,15514 WISCONSIN
1652,42.38694414329048,-83.15631026699059,16035326.,13551 WISCONSIN
1653,42.39212632845219,-83.15691392002353,16035506.,14224 INDIANA
1654,42.42498245637369,-83.15825497615599,16035716.,18248 INDIANA
1655,42.39848758196035,-83.1577140402316,16036122.,14831 INDIANA
1656,42.38357325033033,-83.15718309153034,16036236.,12795 INDIANA
1657,42.38170814478783,-83.15711739607971,16036254.,12661 INDIANA
1658,42.378324557974786,-83.1570099399057,16036281.,12065 INDIANA
1659,42.37788571100686,-83.15699412399323,16036285.,12033 INDIANA
1660,42.39829139859941,-83.15816717783821,16036469.,14816 KENTUCKY
1661,42.40599263682812,-83.15845731408652,16036513.,15514 KENTUCKY
1662,42.41028573677578,-83.1592456592282,16036988.,16135 KENTUCKY
1663,42.39820645196128,-83.15872644586965,16037066.,14811 KENTUCKY
1664,42.3898467558394,-83.15836815379127,16037121.,13989 KENTUCKY
1665,42.37745075690956,-83.15839937355997,16037240.,12096 WYOMING
1666,42.38278007191358,-83.15857323807793,16037284.,12740 WYOMING
1667,42.3845127733479,-83.15864106626856,16037301.,13158 WYOMING
1668,42.39999131633475,-83.15925307569681,16037437-8,14940 WYOMING
1669,42.40653841642713,-83.15954423605427,16037493-4,15722 WYOMING
1670,42.4254600344925,-83.16108413746471,16038173-6,18281 WYOMING
1671,42.42140493855528,-83.16329993364813,16038216.,17525 WYOMING
1672,42.41761879725469,-83.16066940012628,16038265-6,17141 WYOMING
1673,42.38088074799123,-83.15913711711855,16038660.,12605 WYOMING
1674,42.412243821042956,-83.16718190534274,16038805-7,16500 JAMES COUZENS
1675,42.38131237978696,-83.1595873117283,16039010.,12634 WASHBURN
1676,42.39303702275761,-83.16011255573294,16039115.,14296 WASHBURN
1677,42.42703722688506,-83.1621950428927,16039599.,18473 WASHBURN
1678,42.41851334033309,-83.16177466679639,16039653.,17211 WASHBURN
1679,42.39575077585065,-83.1607309924193,16039832.,14531 WASHBURN
1680,42.380191654239475,-83.16021653326057,16039963.,12315 WASHBURN
1681,42.37942328222615,-83.16018837011865,16039971.,12257 WASHBURN
1682,42.382814512913626,-83.16070318997542,16040034.,12748 ILENE
1683,42.39125271409964,-83.1612468591118,16040108.,14164 ILENE
1684,42.403715366671555,-83.16157518513343,16040213.,15372 ILENE
1685,42.41802707149328,-83.16222246209391,16040313.,17176 ILENE
1686,42.434128247682274,-83.16356190249353,16040545.,19345 ILENE
1687,42.42563241352657,-83.16324843464861,16040601.,18301 ILENE
1688,42.402918900582584,-83.16217946261509,16040758.,15325 ILENE
1689,42.417313734377046,-83.16327249097188,16041205.,17126 GRIGGS
1690,42.427502549240934,-83.16376317149282,16041276.,18508 GRIGGS
1691,42.443968672070746,-83.16502785756758,16041390.,20451 GRIGGS
1692,42.378697281957386,-83.16216508440623,16041809.,12241 GRIGGS
1693,42.418126079824674,-83.16441162955267,16042111.,17188 BIRWOOD
1694,42.39963191100399,-83.16413985689447,16042571.,14921 BIRWOOD
1695,42.39944014661336,-83.16413167098908,16042573.,14909 BIRWOOD
1696,42.39819225953253,-83.16407244564513,16042586.,14817 BIRWOOD
1697,42.39635325662558,-83.16398103132012,16042603.,14581 BIRWOOD
1698,42.3845357218213,-83.16352759813344,16042685.,13167 BIRWOOD
1699,42.399486964131675,-83.16462122672012,16042852.,14916 MENDOTA
1700,42.40182854770967,-83.16474454164019,16042877.,15118 MENDOTA
1701,42.40448422898822,-83.16488778476842,16042895.,15416 MENDOTA
1702,42.44221024750606,-83.16645894406271,16043142.,20194 MENDOTA
1703,42.4415386640316,-83.16708930429006,16043195.,20147 MENDOTA
1704,42.40617392515714,-83.16566302397156,16043441.,15713 MENDOTA
1705,42.38206488301001,-83.1645163552718,16043594.,12699 MENDOTA
1706,42.39056016062201,-83.16531708378221,16043713.,14122 PINEHURST
1707,42.419100471322416,-83.1666743252993,16043877.,17330 PINEHURST
1708,42.38424875132358,-83.16611007139844,16044520.,13150 MONTE VISTA
1709,42.38987889783731,-83.16634478144583,16044574.,14008 MONTE VISTA
1710,42.38978152231813,-83.16697578440782,16045112.,14003 MONTE VISTA
1711,42.40458291581136,-83.16873872610816,16045738.,15431 MANOR
1712,42.399204433884115,-83.16847756417387,16045770.,14903 MANOR
1713,42.38354021833004,-83.16777457749623,16045850.,13103 MANOR
1714,42.38328386352742,-83.16821259205493,16045894.,12786 MEYERS
1715,42.39707898716312,-83.1665170833859,16045979.,14640 MEYERS
1716,42.41318336199458,-83.16968041770755,16046153.,16600 MEYERS
1717,42.34850092680382,-82.99989991135831,17000023-5,7339 E JEFFERSON
1718,42.37048573995669,-83.0076569008471,17000415.,8038 RUEDISALE CT
1719,42.37095729755479,-83.00774604405589,17000420.,8051 RUEDISALE CT
1720,42.372300844178966,-83.00772833242422,17000454.,8098 E CANFIELD
1721,42.373383482687814,-83.00838359450262,17000525.,8103 NORVELL
1722,42.37365550749246,-83.00870675475689,17000527.,8096 MANILA
1723,42.37407824718657,-83.00889241266778,17000553.,8103 MANILA
1724,42.37423757050219,-83.0094953676649,17000563.,8080 E FOREST
1725,42.37311855138056,-83.01257784916554,17000578.,7730 E FOREST
1726,42.37355183453971,-83.01274060765431,17000591.,7739 E FOREST
1727,42.383530647472256,-83.01105049818398,17000628.,8500 GRATIOT
1728,42.379865394867316,-83.01721220065977,17000786.,7725 E FERRY
1729,42.384678604540355,-83.01772412373856,17000962.,8049 CONGER
1730,42.38904038984075,-83.02023504461408,17001229.,8090 MALVERN
1731,42.39470021595596,-83.01767108033816,17001527.,8308 MARION
1732,42.39469202889334,-83.01833743245751,17001533.,8272 MARION
1733,42.394690032490466,-83.01844861825163,17001534.,8266 MARION
1734,42.40198400202647,-83.00896520703697,17002211.,9511 GRINNELL
1735,42.40921708455702,-83.01635973305383,17002512.,8396 LYFORD
1736,42.407532175992486,-83.02087898354412,17002552.,8128 LYFORD
1737,42.408196123482874,-83.02042494931777,17002588.,8165 LYFORD
1738,42.41229559744951,-83.01416827523545,17003016.,8551 KENNEY
1739,42.41247606571943,-83.01594520991786,17003175.,8445 MONTLIEU
1740,42.414280194610164,-83.01570482904117,17003458.,8495 WISNER
1741,42.41432761361141,-83.01558131971956,17003459.,8501 WISNER
1742,42.414844487897106,-83.02059441429708,17003769-70,8171 FORESTLAWN
1743,42.417197875568355,-83.01818452055659,17003983.,8293 DOBEL
1744,42.41713201904272,-83.0179875106825,17003984.,8307 DOBEL
1745,42.41669185565882,-83.01760831745153,17003988-9,8335 DOBEL
1746,42.417564944065404,-83.01859320491788,17004009.,8300 NUERNBERG
1747,42.41884894791946,-83.02061910204843,17004101.,8159 TUMEY
1748,42.41927065818504,-83.01989370444551,17004210.,8200 E MCNICHOLS
1749,42.42859499475498,-83.02301318428474,17004466.,8050 STOCKTON
1750,42.4290342871605,-83.02278514726193,17004477.,8061 STOCKTON
1751,42.42978678769592,-83.02314475511731,17004521.,8043 E GRIXDALE
1752,42.42981637927665,-83.02158942390606,17004535.,8129 E GRIXDALE
1753,42.430143408161875,-83.02293885225815,17004557.,8054 E HILDALE
1754,42.431267193256225,-83.02257524346074,17004633.,8077 QUINN
1755,42.43130234201429,-83.02020420921446,17004649.,8233 QUINN
1756,42.43131195688547,-83.0195562103837,17004654.,8269 QUINN
1757,42.43205341097767,-83.01945264362801,17004728.,8275 E ROBINWOOD
1758,42.43311868216566,-83.0190079457647,17004829.,8300 E BRENTWOOD
1759,42.43303548590072,-83.02250634452453,17004854.,8084 E BRENTWOOD
1760,42.4359279896196,-83.01842974455039,17005341.,8345 SUZANNE
1761,42.3837191685229,-83.00976164635836,17005827.,5721 FISCHER
1762,42.379034094823744,-83.0063755915592,17005881.,5031 FISCHER
1763,42.37809143114565,-83.00568874324715,17005892.,4827 FISCHER
1764,42.37780037045585,-83.00548168385984,17005896.,4803 FISCHER
1765,42.37758169998352,-83.00532649458822,17005899.,4785 FISCHER
1766,42.37750918441321,-83.00527479893019,17005900.,4779 FISCHER
1767,42.37477843175707,-83.00329165207874,17005931.,4421 FISCHER
1768,42.37470620840101,-83.00323893123642,17005932.,4415 FISCHER
1769,42.37398003482776,-83.00271489670062,17005937.,4235 FISCHER
1770,42.373907505605175,-83.00266197693007,17005938.,4229 FISCHER
1771,42.37064877114039,-83.00032005587296,17005980-1,3783 FISCHER
1772,42.36916629442848,-82.99923942714439,17005989.,3523 FISCHER
1773,42.36568409503876,-82.9967458681662,17006029.,2917 FISCHER
1774,42.359537727193754,-82.99231069089322,17006095.,1719 FISCHER
1775,42.35837302614015,-82.99148127092107,17006109.,1463 FISCHER
1776,42.35713821840435,-82.99058752948497,17006124.,1231 FISCHER
1777,42.37142820828649,-83.00140803625175,17006224.,3856 BURNS
1778,42.377313030855504,-83.00566393731623,17006280.,4776 BURNS
1779,42.37829269624384,-83.00635791230127,17006290.,4856 BURNS
1780,42.387582801024266,-83.01308734029661,17006372.,6108 BURNS
1781,42.38765546366088,-83.01313960416041,17006373.,6114 BURNS
1782,42.38802901037158,-83.01411403710662,17006460-9,6161 BURNS
1783,42.371470217430584,-83.00213739744157,17006584.,3879 BURNS
1784,42.37590028521719,-83.00687249952878,17006709.001,8411 E FOREST
1785,42.38595134803566,-83.0138783426305,17006893.,5967 SENECA
1786,42.385588750423516,-83.01361423790071,17006898.,5939 SENECA
1787,42.384058097281404,-83.01249431551571,17006917.,5811 SENECA
1788,42.38370941824426,-83.01229356186319,17006921.,5789 SENECA
1789,42.3810608963752,-83.01034482543972,17006945.,5359 SENECA
1790,42.378886933758636,-83.00933313197145,17007096.,5096 IROQUOIS
1791,42.38241456591021,-83.01187251742951,17007141.,5486 IROQUOIS
1792,42.39019057977365,-83.01819076996111,17007276.,6651 IROQUOIS
1793,42.38665757260546,-83.01563951764949,17007314.,6115 IROQUOIS
1794,42.38570590218259,-83.0149563557726,17007323.,5981 IROQUOIS
1795,42.385633376558836,-83.0149037763062,17007324.,5973 IROQUOIS
1796,42.38127209096783,-83.01174514328959,17007364.,5411 IROQUOIS
1797,42.37383518917471,-83.00691154698615,17007692.,4448 SEMINOLE
1798,42.38670409072475,-83.01623021259907,17007836.,6132 SEMINOLE
1799,42.38707623054357,-83.01649561626753,17007841-51,6162 SEMINOLE
1800,42.39232705675179,-83.01926977180501,17007916.,6835 SEMINOLE
1801,42.37409363218111,-83.00836202297245,17008287.,4556 MAXWELL
1802,42.377794522494064,-83.01102037700659,17008324.,5068 MAXWELL
1803,42.38261284255859,-83.01449227317246,17008369.,5752 MAXWELL
1804,42.38764451457688,-83.01816156220553,17008432.,6402 MAXWELL
1805,42.386022180793745,-83.0176919172984,17008506.,6127 MAXWELL
1806,42.38580407709277,-83.01753468425014,17008509.,6109 MAXWELL
1807,42.384925838468185,-83.01690427931757,17008519.,6007 MAXWELL
1808,42.37589811570673,-83.01038583005015,17008594.,4853 MAXWELL
1809,42.36155441339056,-83.00001120172507,17008685.,2429 MAXWELL
1810,42.36131862536094,-83.0003710784085,17008759.,2422 PARKER
1811,42.376873654074814,-83.01165325176288,17008873.,5026 PARKER
1812,42.37694608904485,-83.01170607873527,17008874.,5032 PARKER
1813,42.37701834203084,-83.0117594162929,17008875.,5038 PARKER
1814,42.381988718295965,-83.01604281771294,17008928.,5761 PARKER
1815,42.381897853812944,-83.0159774608784,17008929-30,5757 PARKER
1816,42.3817885564884,-83.01589927466529,17008931.,5745 PARKER
1817,42.377182039467634,-83.01256198667093,17008966.,5069 PARKER
1818,42.37696499617816,-83.01240358148017,17008969.,5051 PARKER
1819,42.36228211633251,-83.00177623468375,17009071.,2519 PARKER
1820,42.35977391872817,-82.99996068216957,17009104.,2227 PARKER
1821,42.35643955886971,-82.997271561229,17009128.,8041 COE
1822,42.36353612476301,-83.00510153600733,17010477.,2989 BEALS
1823,42.36210527745423,-83.0040706004807,17010492.,2565 BEALS
1824,42.368533096983356,-83.00835510203522,17010680.,3750 SEYBURN
1825,42.37084009845325,-83.00998649799439,17010709.,4054 SEYBURN
1826,42.372302362437665,-83.01099221268039,17010724.,4456 SEYBURN
1827,42.372397138549466,-83.0110593264662,17010725.,4462 SEYBURN
1828,42.37371286234131,-83.01201689760667,17010738.001,7817 E FOREST
1829,42.373941478989096,-83.01217404441907,17010740.,4720 SEYBURN
1830,42.374638034329365,-83.01265241777918,17010749.,4784 SEYBURN
1831,42.37473581604054,-83.01271968535617,17010750.,4792 SEYBURN
1832,42.37560596205501,-83.01399554994333,17010809.002L,5007 SEYBURN
1833,42.37536923876045,-83.01381279039762,17010810.,4855 SEYBURN
1834,42.3752507373367,-83.01381523427416,17010812.,4847 SEYBURN
1835,42.352272622427236,-82.99924985732281,17011063.,1000 BALDWIN
1836,42.36259043608417,-83.00607710004256,17011177.,2946 BALDWIN
1837,42.36391316160781,-83.00697768165202,17011195.,3058 BALDWIN
1838,42.36765496339337,-83.00936055450515,17011229.,3720 BALDWIN
1839,42.37440165021019,-83.01383371297506,17011288.,4790 BALDWIN
1840,42.37455030812844,-83.01392935355386,17011290.,4802 BALDWIN
1841,42.379402360035115,-83.01793536324385,17011471.,5511 BALDWIN
1842,42.373921444307335,-83.01431381893711,17011522.,4769 BALDWIN
1843,42.36724396038257,-83.00989460348069,17011602.,3703 BALDWIN
1844,42.362088935358116,-83.00642886547121,17011658.,2927 BALDWIN
1845,42.36178639800654,-83.00622681616541,17011662.,2901 BALDWIN
1846,42.352826720958284,-83.00024916788108,17011755.,1063 BALDWIN
1847,42.36201863968272,-83.00686413643189,17011919.,2932 TOWNSEND
1848,42.36246014509433,-83.00716241277077,17011925.,2968 TOWNSEND
1849,42.36645388892316,-83.00992448908961,17011967.,3652 TOWNSEND
1850,42.368886144588195,-83.01154807160916,17011997.,3964 TOWNSEND
1851,42.37017868400543,-83.01240648001034,17012014-5,4072 TOWNSEND
1852,42.375297733850964,-83.01578373485876,17012075.,5026 TOWNSEND
1853,42.37780260442956,-83.01745165612596,17012093.,5350 TOWNSEND
1854,42.37959723030422,-83.01865464097094,17012113.,5540 TOWNSEND
1855,42.3767676411843,-83.01749254838158,17012282.,5263 TOWNSEND
1856,42.36717858479602,-83.01114498136654,17012382.,3729 TOWNSEND
1857,42.35351580897043,-83.00237619962782,17012636.,1418 SHERIDAN
1858,42.35856371383189,-83.00571202170707,17012686.,2242 SHERIDAN
1859,42.362413315400424,-83.00828259372855,17012732.,2992 SHERIDAN
1860,42.36333965675978,-83.00878699855706,17012744.002L,3064 SHERIDAN
1861,42.367935144257956,-83.01218272244184,17012790.,3916 SHERIDAN
1862,42.369170599801215,-83.01300888276306,17012807.,4018 SHERIDAN
1863,42.369539068878225,-83.01325604287204,17012812.,4048 SHERIDAN
1864,42.37154838666794,-83.01459762556264,17012836-7,4492 SHERIDAN
